CNPJ,Razao_Social,Trimestre,Ano,ValorDespesas,RegistroANS,Modalidade,UF,CNPJ_Valido,Nome_Valido,Valor_Valido
87638334000173,UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.,3,2025,63540138.0,357022,Cooperativa Médica,RS,True,True,True
53678264000165,UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO,3,2025,178139515.22,358088,Cooperativa Médica,SP,True,True,True
03044492000105,HOSPITAL S.P. LTDA.,3,2025,7523037.02,363189,Medicina de Grupo,RS,True,True,True
37382009000114,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA SANEAGO,3,2025,71260053.41,363855,Autogestão,GO,True,True,True
00368318000120,UNIMED MARQUES DE VALENÇA COOPERATIVA DE TRABALHO MÉDICO LTDA.,3,2025,44163540.23,321087,Cooperativa Médica,RJ,True,True,True
35617257000171,CAIXA DE ASSISTÊNCIA DOS MAGISTRADOS DE PERNAMBUCO,3,2025,32103820.24,302627,Autogestão,PE,True,True,True
07649106000160,UNIMED DE SOBRAL SOCIEDADE COOPERATIVA MÉDICA LTDA,3,2025,53283704.84,303178,Cooperativa Médica,CE,True,True,True
92240605000178,ON MED ASSISTÊNCIA MÉDICA LTDA,3,2025,13298791.72,304212,Medicina de Grupo,RS,True,True,True
88645403000139,CIRCULO OPERARIO CAXIENSE,3,2025,207270429.13,310247,Medicina de Grupo,RS,True,True,True
26629238000174,UNIMED ANÁPOLIS COOPERATIVA DE TRABALHO MÉDICO.,3,2025,109159899.34,312347,Cooperativa Médica,GO,True,True,True
65442162000125,UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLÓGICA,3,2025,4987558.38,316997,Cooperativa odontológica,SP,True,True,True
05868278000107,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,3,2025,1994659926.54,317144,Cooperativa Médica,CE,True,True,True
85246916000189,COOPERATIVA DE TRABALHO MEDICO REGIÃO DO PLANALTO SERRANO,3,2025,34893158.75,318213,Cooperativa Médica,SC,True,True,True
43643139000166,UNIMED DO ESTADO DE SÃO PAULO - FEDERAÇÃO ESTADUAL DAS COOP. MÉDICAS,3,2025,939046852.29,319996,Cooperativa Médica,SP,True,True,True
69289171000189,ATÍVIA SERVIÇOS DE SAÚDE S/A,3,2025,20458826.55,320510,Medicina de Grupo,SP,True,True,True
26150979000178,FUNDAÇÃO FILANTRÓPICA E BENEFICENTE DE SAÚDE ARNALDO GAVAZZA FILHO,3,2025,29396832.57,323942,Filantropia,MG,True,True,True
16921561000163,UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA.,3,2025,90181493.75,304051,Cooperativa Médica,MG,True,True,True
72120124000111,UNIODONTO RS FEDERACAO DAS UNIODONTOS DO RGS LTDA,3,2025,2674955.91,305421,Cooperativa odontológica,RS,True,True,True
81715716000177,UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO ,3,2025,118061681.95,306100,Cooperativa Médica,PR,True,True,True
00304148000110,FUNDAÇÃO DE SAÚDE ITAIGUAPY,3,2025,71061792.08,311359,Medicina de Grupo,PR,True,True,True
22263081000155,HOSPITAL CESAR LEITE,3,2025,9599511.65,314706,Filantropia,MG,True,True,True
72127210000156,IRMANDADE DA SANTA CASA DE MISERICÓRDIA E MATERNIDADE DONA ZILDA SALVAGNI,3,2025,22893415.38,321320,Filantropia,SP,True,True,True
69087922000184,UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,46354582.89,323055,Cooperativa Médica,SP,True,True,True
57214900000159,UNIMED ALTA MOGIANA COOPERATIVA DE TRABALHO MÉDICO,3,2025,54613917.9,324159,Cooperativa Médica,SP,True,True,True
49210966000142,UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,265639407.1,311847,Cooperativa Médica,SP,True,True,True
87306361000149,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,3,2025,97555159.95,313211,Cooperativa Médica,RS,True,True,True
84112481000117,"FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO DO ACRE, AMAPÁ, AMAZONAS, PARÁ, RONDONIA E RORAIMA",3,2025,36918032.69,313971,Cooperativa Médica,AM,True,True,True
51473692000126,IRMANDADE DA SANTA CASA DE MISERICORDIA DE LIMEIRA,3,2025,64092576.87,319422,Filantropia,SP,True,True,True
30036685000197,CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DA FUNDAÇÃO NACIONAL DE SAÚDE - CAPESESP,3,2025,229483733.91,324477,Autogestão,RJ,True,True,True
85377174000120,UNIMED LITORAL COOPERATIVA DE TRABALHO MÉDICO LTDA,3,2025,398578039.15,303356,Cooperativa Médica,SC,True,True,True
78738101000151,DENTAL UNI - COOPERATIVA ODONTOLÓGICA,3,2025,44978313.99,304484,Cooperativa odontológica,PR,True,True,True
17689407000170,UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MÉDICO LTDA,3,2025,406064541.05,306886,Cooperativa Médica,MG,True,True,True
01371135000126,UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,272538.71,311057,Cooperativa Médica,MG,True,True,True
23031479000129,UNIODONTO DE MANAUS - COOPERATIVA ODONTOLÓGICA LTDA.,3,2025,8234286.75,311391,Cooperativa odontológica,AM,True,True,True
30417661000188,UNIMED NORTE FLUMINENSE COOPERATIVA DE TRABALHO MEDICO,3,2025,84054732.52,312592,Cooperativa Médica,RJ,True,True,True
25064148000110,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,3,2025,35874977.47,313084,Cooperativa Médica,TO,True,True,True
44863959000126,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,3,2025,363628155.94,315796,Cooperativa Médica,SP,True,True,True
42465310000121,TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL,3,2025,6654831.48,316849,Autogestão,RJ,True,True,True
02888465000156,OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.,3,2025,69569180.54,318477,Medicina de Grupo,SP,True,True,True
00668790000188,CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE,3,2025,39205490.96,320820,Autogestão,RS,True,True,True
20160828000114,ASSOCIAÇÃO DOS SERVIDORES PÚBLICOS DA ADMINISTRAÇÃO DIRETA DO GOVERNO DO ESTADO DO PARÁ - ASPARÁ,3,2025,4566553.13,419591,Autogestão,PA,True,True,True
60961422000155,"SERVIÇO SOCIAL DA INDÚSTRIA DO PAPEL, PAPELÃO E CORTIÇA DO ESTADO DE SÃO PAULO - SEPACO",3,2025,226608243.97,420077,Autogestão,SP,True,True,True
34266553000102,ALICE OPERADORA LTDA.,3,2025,350509294.33,421928,Medicina de Grupo,SP,True,True,True
47432143000136,PLENUM ASSISTENCIA MEDICA  LTDA,3,2025,7171650.97,423441,Medicina de Grupo,DF,True,True,True
28953753000130,SD-M OPERADORA DE PLANOS DE SAUDE LTDA,3,2025,3595069.69,421634,Medicina de Grupo,RJ,True,True,True
29754208000188,VALE PLANOS DE SAÚDE LTDA,3,2025,4489517.21,424048,Medicina de Grupo,PE,True,True,True
59452478000103,SAUDE SALV ASSISTENCIA MEDICA LTDA,3,2025,40578.82,424463,Medicina de Grupo,RO,True,True,True
66477217000103,UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO,3,2025,51636180.86,345458,Cooperativa Médica,MG,True,True,True
21839519000138,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,3,2025,97278926.36,345709,Cooperativa Médica,MG,True,True,True
15214919000155,PROMÉDICA - PROTEÇÃO MEDICA A EMPRESAS S.A.,3,2025,217105089.65,326861,Medicina de Grupo,BA,True,True,True
72957814000120,SANTA CASA DE MISERICÓRDIA DE VOTUPORANGA,3,2025,34497210.01,330116,Filantropia,SP,True,True,True
68709211000131,UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO,3,2025,88769778.33,330566,Cooperativa Médica,RJ,True,True,True
34269803000168,REAL GRANDEZA - FUNDAÇÃO DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL,3,2025,236682508.02,331317,Autogestão,RJ,True,True,True
48721401000167,UNIMED DE CAÇAPAVA - COOPERATIVA DE TRABALHO MEDICO,3,2025,63428134.28,334154,Cooperativa Médica,SP,True,True,True
00111826000128,UNIMED ARARUAMA COOPERATIVA DE TRABALHO MÉDICO LTDA,3,2025,106282788.27,335215,Cooperativa Médica,RJ,True,True,True
24449225000198,UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO,3,2025,331413023.93,340952,Cooperativa Médica,PE,True,True,True
03980208000102,UNIMED REGIONAL DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO,3,2025,29408220.89,342386,Cooperativa Médica,MS,True,True,True
21575709000195,SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA,3,2025,131521805.88,342807,Filantropia,MG,True,True,True
02018620000183,UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO,3,2025,10722319.18,344788,Cooperativa Médica,MS,True,True,True
44945962000199,SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS,3,2025,2802710.63,344915,Filantropia,SP,True,True,True
52852100000140,IRMANDADE DE MISERICÓRDIA DO HOSPITAL DA SANTA CASA DE MONTE ALTO,3,2025,44742792.62,333808,Filantropia,SP,True,True,True
02041808000142,ADVANCE PLANOS DE SAÚDE LTDA,3,2025,21929768.18,335657,Medicina de Grupo,SP,True,True,True
66872888000160,UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO,3,2025,265500541.94,336106,Cooperativa Médica,SP,True,True,True
84313741000112,UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,148817003.55,337871,Cooperativa Médica,AC,True,True,True
35436658000125,DENTAL CENTER LTDA,3,2025,3447719.47,339458,Odontologia de Grupo,PB,True,True,True
02403281000159,SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA,3,2025,583437192.72,342033,Medicina de Grupo,ES,True,True,True
02338268000163,UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS,3,2025,14226198.53,342203,Cooperativa odontológica,SC,True,True,True
56727134000163,UNIMED JUNDIAI - COOPERATIVA DE TRABALHO MÉDICO,3,2025,349466221.52,303267,Cooperativa Médica,SP,True,True,True
42940528000190,UNIMED PARÁ DE MINAS COOPERATIVA DE TRABALHO MÉDICO LTDA.,3,2025,68108512.32,304344,Cooperativa Médica,MG,True,True,True
00262338000111,UNIMED DE ADAMANTINA-COOPERATIVA DE TRABALHO MÉDICO,3,2025,24707811.03,311944,Cooperativa Médica,SP,True,True,True
66343534000129,UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,33325017.72,314587,Cooperativa Médica,MG,True,True,True
15215452000168,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB,3,2025,14725289.1,315583,Autogestão,BA,True,True,True
85177194000158,COOPERATIVA DE TRABALHO MÉDICO DO PLANALTO NORTE DE SANTA CATARINA LTDA,3,2025,43119382.85,317012,Cooperativa Médica,SC,True,True,True
00012698000165,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,3,2025,14278096.82,323004,Cooperativa Médica,SP,True,True,True
28806545000109,UNIMED PETROPOLIS-RJ COOPERATIVA DE TRABALHO MÉDICO,3,2025,134659103.16,323993,Cooperativa Médica,RJ,True,True,True
40960189000189,UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO,3,2025,4515.65,324523,Cooperativa Médica,PB,True,True,True
62638374000194,CENTRO TRASMONTANO DE SAO PAULO,3,2025,609816851.75,303623,Medicina de Grupo,SP,True,True,True
02315431000172,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL,3,2025,208621206.54,307319,Autogestão,RS,True,True,True
29167970000168,"ASSOCIAÇÃO DOS SERVIDORES MUNICIPAIS, ESTADUAIS E FEDERAIS DO RIO DE JANEIRO",3,2025,9656015.65,309028,Medicina de Grupo,RJ,True,True,True
52657079000121,UNIMED DE BATATAIS - COOPERATIVA DE TRABALHO MÉDICO,3,2025,5475729.97,313149,Cooperativa Médica,SP,True,True,True
02172353000102,CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE,3,2025,55126013.03,314251,Autogestão,RN,True,True,True
68204486000113,UNIMED DE DRACENA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,23979498.25,314781,Cooperativa Médica,SP,True,True,True
62465117000106,FUNDAÇÃO CESP,3,2025,1205277865.35,315478,Autogestão,SP,True,True,True
32440968000125,UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO,3,2025,309801384.8,320706,Cooperativa Médica,ES,True,True,True
40853020000120,UNIMED VALE DO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO,3,2025,286915922.52,323268,Cooperativa Médica,PE,True,True,True
00747041000146,UNIMED VALE DO CORUMBÁ COOPERATIVA DE TRABALHO MEDICO,3,2025,21291572.47,302228,Cooperativa Médica,GO,True,True,True
64924095000112,SERMED-SAÚDE LTDA.,3,2025,157841647.66,303739,Medicina de Grupo,SP,True,True,True
67577171000159,UNIMED DE MONTE ALTO - COOPERATIVA DE TRABALHO MÉDICO,3,2025,23111335.03,309524,Cooperativa Médica,SP,True,True,True
60975174000100,ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO,3,2025,516405096.06,314218,Filantropia,SP,True,True,True
44595858000111,UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTÓLOGICAS,3,2025,10293846.15,314315,Cooperativa odontológica,SP,True,True,True
17505793000101,ABERTTA SAÚDE - ASSOCIAÇÃO BENEFICENTE DOS EMPREGADOS DA ARCELORMITTAL NO BRASIL,3,2025,148548328.77,314668,Autogestão,MG,True,True,True
93507895000136,POLIMÉDICA SAÚDE SOCIEDADE SIMPLES LTDA,3,2025,374581.83,316903,Medicina de Grupo,RS,True,True,True
62635990000191,ASSOCIACAO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DE SAO PAULO,3,2025,255626466.56,317632,Autogestão,SP,True,True,True
25335803000128,ASSOCIAÇÃO BENEFICENTE CATÓLICA,3,2025,8237804.91,322326,Filantropia,MG,True,True,True
02030246000131,ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15),3,2025,87696762.78,304131,Autogestão,SP,True,True,True
22720791000167,UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.,3,2025,91475484.58,304395,Cooperativa Médica,MG,True,True,True
00299149000113,ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS,3,2025,33069795.28,306754,Autogestão,GO,True,True,True
25810946000144,UNIMED BARBACENA - COOPERATIVA DE TRABALHO MÉDICO LTDA,3,2025,61399065.14,309087,Cooperativa Médica,MG,True,True,True
04612990000170,UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA,3,2025,128632697.22,311961,Cooperativa Médica,AM,True,True,True
82956996000178,FUNDAÇÃO CELESC DE SEGURIDADE SOCIAL - CELOS,3,2025,175221159.48,315044,Autogestão,SC,True,True,True
41905498000119,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,28900581.13,315494,Cooperativa Médica,MG,True,True,True
41511429000120,UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO,3,2025,20991720.15,316458,Cooperativa Médica,PI,True,True,True
08680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,775645700.49,321044,Cooperativa Médica,PB,True,True,True
82602327000106,UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO,3,2025,448106711.89,321273,Cooperativa Médica,SC,True,True,True
02156150000114,DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.,3,2025,4011171.78,322890,Odontologia de Grupo,SP,True,True,True
25329079000120,UNIMED SÃO JOÃO DEL REI - COOPERATIVA DE TRABALHO MÉDICO,3,2025,68046734.27,323926,Cooperativa Médica,MG,True,True,True
04201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,3,2025,1139055607.54,303976,Cooperativa Médica,PA,True,True,True
75055772000120,UNIMED CURITIBA - SOCIEDADE COOPERATIVA DE MÉDICOS,3,2025,2463946680.97,304701,Cooperativa Médica,PR,True,True,True
40223893000159,ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.,3,2025,10135635.36,310981,Odontologia de Grupo,SP,True,True,True
87701249000102,UNIMED MISSÕES/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,3,2025,80013244.36,311618,Cooperativa Médica,RS,True,True,True
62476676000103,INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA,3,2025,33493963.56,312282,Medicina de Grupo,SP,True,True,True
00571628000147,DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA.,3,2025,2659162.35,314366,Odontologia de Grupo,SP,True,True,True
35908607000159,CAMIM OPERADORA DE PLANO DE SAÚDE LTDA,3,2025,3253866.41,319872,Medicina de Grupo,RJ,True,True,True
81076069000109,UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO,3,2025,78084221.99,320862,Cooperativa Médica,PR,True,True,True
23802218000165,UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO,3,2025,73450883.32,322831,Cooperativa Médica,MG,True,True,True
09237009000195,UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO EM RECUPERAÇÃO JUDICIAL,3,2025,2527176.23,324213,Cooperativa Médica,PB,True,True,True
42182170000184,CAIXA DE ASSISTÊNCIA À SAÚDE - CABERJ,3,2025,189679416.3,324361,Medicina de Grupo,RJ,True,True,True
78420783000150,UNIMED OESTE DO PARANA - COOPERATIVA DE TRABALHO MEDICO,3,2025,73846559.63,305227,Cooperativa Médica,PR,True,True,True
33546979000157,UNIMED REGIONAL SUL GOIAS COOP. DE TRABALHO MÉDICO LTDA,3,2025,73063177.93,305472,Cooperativa Médica,GO,True,True,True
72547623000190,SANTA CASA DE MISERICÓRDIA DE TUPÃ,3,2025,6537741.3,306045,Filantropia,SP,True,True,True
12585261000108,FUNDAÇAO COMPESA DE PREVIDENCIA E ASSISTENCIA - COMPESAPREV,3,2025,93590998.2,307751,Autogestão,PE,True,True,True
51427540000197,UNIMED DE OURINHOS - COOPERATIVA DE TRABALHO MÉDICO,3,2025,129834469.58,311294,Cooperativa Médica,SP,True,True,True
64327059000171,UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA,3,2025,33701793.91,315648,Cooperativa Médica,MG,True,True,True
25250820000162,UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,450016502.85,319121,Cooperativa Médica,MG,True,True,True
65422339000121,UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO,3,2025,175420552.71,345598,Cooperativa Médica,SP,True,True,True
56384183000140,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE RIO CLARO,3,2025,91689334.22,347655,Filantropia,SP,True,True,True
34063123000193,UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO,3,2025,10916185.09,325082,Cooperativa Médica,BA,True,True,True
66854779000110,ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA,3,2025,72550823.99,325236,Medicina de Grupo,SP,True,True,True
60214517000105,UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO,3,2025,493505594.06,331872,Cooperativa Médica,SP,True,True,True
58702853000155,UNIODONTO DE SOROCABA COOPERATIVA ODONTOLÓGICA,3,2025,5482338.74,334243,Cooperativa odontológica,SP,True,True,True
90747908000156,SULMED - ASSISTÊNCIA MÉDICA LTDA,3,2025,57226041.34,338346,Medicina de Grupo,RS,True,True,True
37496767000163,UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA,3,2025,1459835.2,343404,Cooperativa odontológica,MT,True,True,True
55189930000127,IRMANDADE DE MISERICORDIA DE PORTO FERREIRA,3,2025,38481517.96,329355,Filantropia,SP,True,True,True
74466137000172,UNIMED DE GUARULHOS COOPERATIVA DE TRABALHO MÉDICO,3,2025,188363295.87,333051,Cooperativa Médica,SP,True,True,True
01672007000112,SISTEMA PREVSAUDE DENTAL LTDA,3,2025,949872.53,333239,Odontologia de Grupo,CE,True,True,True
23278898000160,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PASSOS,3,2025,40177959.53,333875,Filantropia,MG,True,True,True
46124624000111,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3,2025,2385322130.07,335690,Cooperativa Médica,SP,True,True,True
08315806000180,UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO,3,2025,12543297.48,336467,Cooperativa Médica,PB,True,True,True
00946953000147,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,3,2025,51420796.61,337498,Cooperativa Médica,RJ,True,True,True
02812468000106,UNIMED NACIONAL - COOPERATIVA CENTRAL,3,2025,4879495499.11,339679,Cooperativa Médica,SP,True,True,True
42425561000182,SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA,3,2025,2499403.42,340162,Medicina de Grupo,RJ,True,True,True
47565155000139,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3,2025,33268176.52,342343,Cooperativa Médica,SP,True,True,True
17845504000105,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3,2025,107840044.25,344729,Cooperativa Médica,MG,True,True,True
51093193000103,UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,121509445.38,369411,Cooperativa Médica,SP,True,True,True
25471574000179,UNIMED SÃO LOURENÇO COOPERATIVA DE TRABALHO MÉDICO,3,2025,47084385.93,370088,Cooperativa Médica,MG,True,True,True
00826676000139,UNIODONTO DE SERTAOZINHO SP COOPERATIVA ODONTOLOGICA,3,2025,3123590.18,373109,Cooperativa odontológica,SP,True,True,True
66191263000133,UNIMED JOÃO MONLEVADE COOPERATIVA DE TRABALHO MÉDICO LTDA.,3,2025,67881344.81,352314,Cooperativa Médica,MG,True,True,True
40294225000112,UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO,3,2025,197136701.3,352683,Cooperativa Médica,RJ,True,True,True
86584901000193,UNIMED MACHADO COOPERATIVA DE TRABALHO MEDICO,3,2025,13125764.23,354678,Cooperativa Médica,MG,True,True,True
88258884000120,UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,3,2025,323561866.82,356417,Cooperativa Médica,RS,True,True,True
03657699000155,SINDIFISCO NACIONAL - SINDICATO NACIONAL DOS AUDITORES-FISCAIS DA RECEITA FEDERAL DO BRASIL,3,2025,417413566.52,361011,Autogestão,DF,True,True,True
87158507000156,COOPERATIVA CENTRAL UNIMED DE COOPERATIVAS DE ASSISTÊNCIA À SAÚDE DO RIO GRANDE DO SUL LTDA.,3,2025,227670425.26,367087,Cooperativa Médica,RS,True,True,True
01387625000110,DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.,3,2025,258649691.57,349682,Medicina de Grupo,RS,True,True,True
00950062000164,CENTRO HOSPITALAR ATIBAIA LTDA.,3,2025,94794780.13,350699,Medicina de Grupo,SP,True,True,True
07241136000132,UNIMED TERESINA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,434144478.89,353353,Cooperativa Médica,PI,True,True,True
45359213000142,UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO,3,2025,388222646.03,354031,Cooperativa Médica,SP,True,True,True
71695746000105,UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS,3,2025,57950655.55,354279,Cooperativa Médica,SP,True,True,True
01608379000180,UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,3,2025,116433037.04,357138,Cooperativa Médica,SP,True,True,True
37035441000139,SELECT OPERADORA DE PLANO DE SAUDE LTDA,3,2025,114283799.48,358053,Medicina de Grupo,GO,True,True,True
44649812000138,NOTRE DAME INTERMÉDICA SAÚDE S.A.,3,2025,7761739658.56,359017,Medicina de Grupo,SP,True,True,True
77858611000108,UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO,3,2025,933735045.07,360449,Cooperativa Médica,SC,True,True,True
89100135000132,UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA  À SAÚDE LTDA.,3,2025,27793332.2,362832,Cooperativa Médica,RS,True,True,True
22709109000135,BENEFICENCIA SOCIAL BOM SAMARITANO,3,2025,3065643.56,421189,Filantropia,MG,True,True,True
30724638000136,ASSOCIAÇÃO HOSPITAL SAÚDE DE VARGEM GRANDE DO SUL,3,2025,4013116.69,421618,Medicina de Grupo,SP,True,True,True
34844263000107,ELETROS SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,3,2025,46688913.46,422070,Autogestão,RJ,True,True,True
37319040000100,VOCÊ TOTAL PLANOS DE SAÚDE LIMITADA,3,2025,7198961.15,422487,Medicina de Grupo,SP,True,True,True
